,customer_city,customer_state,geolocation_city,geolocation_state,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,shipping_limit_date,payment_type,product_category_name,seller_city,seller_state,product_category_name_english,geolocation_lat,geolocation_lng,order_item_id,price,freight_value,payment_sequential,payment_installments,payment_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,delivered_est_difference,delivered_purchase_difference
4168,other,other,other,other,delivered,2018-01-07 17:21:29,2018-01-09 07:16:59,2018-01-11 00:48:52,2018-01-21 17:55:36,2018-02-08,other,boleto,informatica_acessorios,other,other,computers_accessories,-20.194914623162774,-40.25996317801433,1.0,105.0,26.87,1.0,1.0,131.87,55.0,60.0,1.0,2800.0,40.0,15.0,40.0,17.0,14.0
4169,other,MG,other,MG,delivered,2017-08-28 17:51:44,2017-08-28 18:04:45,2017-08-29 21:14:00,2017-09-04 19:33:58,2017-09-14,other,credit_card,esporte_lazer,belo horizonte,MG,sports_leisure,-20.465634648567733,-45.42464515893983,1.0,24.8,12.48,1.0,1.0,37.28,53.0,618.0,1.0,283.0,24.0,23.0,20.0,9.0,7.0
4170,other,MG,other,MG,delivered,2018-01-30 09:23:13,2018-01-31 13:32:07,2018-02-03 01:28:46,2018-02-16 22:53:12,2018-02-26,other,boleto,cama_mesa_banho,ibitinga,SP,bed_bath_table,-22.86472693292243,-46.32848153566665,1.0,59.9,15.17,1.0,1.0,75.07,39.0,89.0,1.0,900.0,33.0,9.0,38.0,9.0,17.0
4171,other,other,other,other,delivered,2017-12-11 11:27:52,2017-12-11 11:37:23,2017-12-15 21:54:39,2018-01-05 00:43:00,2018-01-09,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table,-27.425158655044445,-48.40273756677248,1.0,12.9,15.1,1.0,2.0,28.0,43.0,93.0,1.0,250.0,40.0,4.0,30.0,3.0,24.0
4172,other,RS,other,RS,delivered,2018-02-21 18:53:47,2018-02-21 19:15:56,2018-02-22 21:58:58,2018-03-12 17:38:30,2018-03-23,other,credit_card,other,other,SP,other,-29.19033123057648,-51.21290620873324,1.0,58.9,25.25,1.0,2.0,84.15,41.0,799.0,1.0,7000.0,26.0,47.0,27.0,10.0,18.0
4173,other,other,other,other,delivered,2017-11-25 09:41:04,2017-11-25 09:51:07,2017-12-08 16:42:31,2018-01-09 21:46:33,2017-12-21,other,voucher,moveis_decoracao,sao paulo,SP,furniture_decor,-12.985243303075803,-38.44975139632989,1.0,32.99,16.92,2.0,1.0,20.0,41.0,789.0,1.0,950.0,20.0,35.0,20.0,-20.0,45.0
4174,other,SP,other,SP,delivered,2017-06-03 10:47:56,2017-06-03 11:02:59,2017-06-06 17:45:22,2017-06-12 15:22:27,2017-06-26,other,credit_card,moveis_decoracao,ibitinga,SP,furniture_decor,-23.691374475993992,-46.56252249336355,1.0,24.9,12.69,1.0,1.0,37.59,56.0,297.0,2.0,1000.0,100.0,5.0,20.0,13.0,9.0
4175,other,other,other,other,delivered,2017-12-15 21:26:36,2017-12-15 21:39:20,2017-12-18 15:54:36,2017-12-31 12:28:47,2018-01-12,other,credit_card,beleza_saude,other,RJ,health_beauty,-20.26050968425541,-40.266423869363656,1.0,169.0,15.0,1.0,6.0,184.0,51.0,652.0,3.0,250.0,16.0,25.0,15.0,11.0,15.0
4176,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2018-07-26 14:26:52,2018-07-26 14:35:21,2018-07-27 14:21:00,2018-08-01 23:18:51,2018-08-23,other,credit_card,esporte_lazer,sao paulo,SP,sports_leisure,-22.88445872023772,-43.28597330134412,1.0,39.0,15.37,1.0,5.0,108.74,57.0,722.0,4.0,500.0,16.0,15.0,20.0,21.0,6.0
4177,other,SP,other,SP,delivered,2017-10-03 21:23:41,2017-10-03 21:35:18,2017-10-06 17:52:27,2017-10-16 18:23:05,2017-10-27,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table,-24.170531196231707,-46.77211818818161,2.0,77.99,24.05,1.0,8.0,182.44,54.0,486.0,1.0,1400.0,40.0,5.0,30.0,10.0,12.0
4178,other,SP,other,SP,delivered,2017-12-11 13:56:03,2017-12-12 04:09:14,2017-12-18 21:33:03,2017-12-20 17:29:03,2017-12-28,other,boleto,other,sao paulo,SP,other,-23.283348024150246,-45.89792076395059,1.0,79.9,9.37,1.0,1.0,89.27,54.0,1050.0,1.0,850.0,30.0,25.0,30.0,7.0,9.0
4179,other,SP,other,SP,delivered,2018-01-15 22:25:41,2018-01-15 22:35:25,2018-01-19 15:09:27,2018-01-27 12:12:47,2018-02-05,other,credit_card,other,other,SP,other,-20.28521140890544,-50.24619619697606,1.0,89.0,13.64,1.0,3.0,102.64,54.0,259.0,1.0,5850.0,60.0,20.0,29.0,8.0,11.0
4180,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2018-02-14 13:25:14,2018-02-14 13:35:25,2018-02-20 17:49:04,2018-03-15 21:51:52,2018-03-07,other,credit_card,beleza_saude,other,SP,health_beauty,-22.85112522419202,-43.31346129886458,1.0,119.9,15.59,1.0,1.0,135.49,58.0,1638.0,1.0,270.0,19.0,20.0,19.0,-9.0,29.0
4181,other,RJ,other,RJ,delivered,2018-03-14 23:52:35,2018-03-15 00:10:59,2018-03-16 19:19:04,2018-03-26 15:09:09,2018-04-05,other,credit_card,informatica_acessorios,other,MG,computers_accessories,-22.531781807663428,-44.067874243407005,1.0,129.0,58.76,1.0,5.0,375.52,59.0,1893.0,1.0,6550.0,20.0,20.0,20.0,9.0,11.0
4182,other,SP,other,SP,delivered,2018-02-23 22:11:52,2018-02-27 04:31:23,2018-02-28 00:09:00,2018-03-06 20:57:53,2018-03-15,other,boleto,other,other,SP,other,-23.17865039578163,-45.82367907799065,1.0,149.9,12.55,1.0,1.0,162.45,58.0,425.0,2.0,150.0,16.0,6.0,11.0,8.0,10.0
4183,other,MG,other,MG,delivered,2018-04-14 20:18:00,2018-04-14 20:32:29,2018-04-16 18:15:38,2018-04-25 17:12:07,2018-05-14,other,credit_card,other,other,RJ,other,-21.53113730023919,-42.63877000278089,1.0,21.9,18.23,1.0,1.0,80.26,56.0,186.0,6.0,100.0,16.0,6.0,11.0,18.0,10.0
4184,other,SP,other,SP,delivered,2017-08-16 13:13:45,2017-08-16 13:50:06,2017-08-16 20:23:02,2017-08-18 21:52:16,2017-08-29,other,credit_card,other,other,SP,other,-23.53393024144291,-46.981529264630126,1.0,145.0,9.21,1.0,2.0,154.21,55.0,226.0,1.0,500.0,23.0,8.0,15.0,10.0,2.0
4185,other,MG,other,MG,delivered,2017-09-04 14:25:41,2017-09-04 14:43:50,2017-09-05 22:34:07,2017-09-12 23:54:52,2017-09-21,other,credit_card,other,belo horizonte,MG,other,-18.89219459390486,-48.33884213313673,1.0,54.9,13.4,1.0,6.0,68.3,39.0,131.0,1.0,500.0,23.0,45.0,32.0,8.0,8.0
4186,belo horizonte,MG,belo horizonte,MG,delivered,2017-07-04 17:27:56,2017-07-05 17:36:08,2017-07-07 12:55:35,2017-07-24 18:10:12,2017-07-28,other,credit_card,cama_mesa_banho,sao paulo,SP,bed_bath_table,-19.931520729672776,-43.933723423942574,1.0,205.0,22.27,1.0,10.0,227.27,56.0,162.0,5.0,9750.0,35.0,12.0,30.0,3.0,20.0
4187,other,MG,other,MG,delivered,2017-10-11 11:24:33,2017-10-11 11:46:33,2017-10-13 21:09:03,2017-10-17 22:44:03,2017-11-10,other,credit_card,cama_mesa_banho,other,SP,bed_bath_table,-20.509749258740207,-43.8569385321424,1.0,99.9,17.95,1.0,1.0,117.85,57.0,189.0,1.0,1350.0,46.0,2.0,36.0,23.0,6.0
4188,other,MG,other,MG,delivered,2018-03-27 17:42:37,2018-03-27 17:50:20,2018-03-28 23:16:30,2018-04-18 20:13:47,2018-04-23,other,credit_card,moveis_decoracao,curitiba,PR,furniture_decor,-19.61824102631031,-43.21190591194564,2.0,49.0,22.06,1.0,10.0,142.12,60.0,1969.0,2.0,400.0,69.0,11.0,11.0,4.0,22.0
4189,other,other,other,other,delivered,2018-05-02 18:19:06,2018-05-02 18:58:11,2018-05-03 13:46:00,2018-05-14 17:58:43,2018-05-17,other,credit_card,cama_mesa_banho,other,SP,bed_bath_table,-20.29404595781636,-40.294572520283765,2.0,164.9,11.98,1.0,3.0,353.76,45.0,257.0,1.0,5326.0,71.0,16.0,50.0,2.0,11.0
4190,other,other,other,other,delivered,2018-01-25 21:36:46,2018-01-27 02:45:29,2018-01-31 15:22:08,2018-02-16 23:32:11,2018-03-12,other,boleto,moveis_decoracao,other,SP,furniture_decor,-10.88236485082123,-61.95281765410614,1.0,149.0,43.45,1.0,1.0,192.45,42.0,461.0,3.0,2200.0,28.0,28.0,38.0,23.0,22.0
4191,other,SP,other,SP,delivered,2018-02-17 09:27:33,2018-02-17 09:35:25,2018-02-19 22:42:54,2018-02-27 17:57:13,2018-03-09,other,credit_card,beleza_saude,other,SP,health_beauty,-23.41883705245544,-46.45400567638063,1.0,57.75,11.9,1.0,6.0,69.65,47.0,559.0,1.0,200.0,16.0,7.0,15.0,9.0,10.0
4192,other,RJ,other,RJ,delivered,2017-08-10 19:36:31,2017-08-12 02:50:20,2017-08-16 20:07:45,2017-08-28 20:45:48,2017-09-01,other,boleto,esporte_lazer,other,MG,sports_leisure,-22.408476909701463,-42.96428375510019,1.0,99.7,12.83,1.0,1.0,112.53,48.0,1781.0,1.0,400.0,22.0,18.0,12.0,3.0,18.0
4193,other,MG,other,MG,delivered,2018-02-02 13:40:59,2018-02-06 04:33:20,2018-02-10 14:09:02,2018-02-16 23:34:06,2018-03-07,other,boleto,cama_mesa_banho,ibitinga,SP,bed_bath_table,-20.74846576661283,-42.87411769397365,1.0,113.57,18.04,1.0,1.0,131.61,54.0,120.0,1.0,835.0,40.0,9.0,33.0,18.0,14.0
4194,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2018-01-29 13:38:02,2018-01-29 13:57:11,2018-01-30 21:18:31,2018-02-17 09:32:39,2018-02-22,other,credit_card,cama_mesa_banho,other,SP,bed_bath_table,-22.922089072162265,-43.22729029961334,1.0,79.99,14.31,1.0,1.0,44.3,46.0,279.0,1.0,1813.0,67.0,12.0,47.0,4.0,18.0
4195,other,other,other,other,delivered,2017-08-31 08:57:17,2017-09-01 15:15:19,2017-09-01 21:06:10,2017-09-17 16:36:39,2017-09-26,other,credit_card,other,other,MG,other,-20.133809213168583,-40.300046334035365,1.0,85.9,19.84,1.0,10.0,105.74,45.0,573.0,1.0,1250.0,49.0,10.0,34.0,8.0,17.0
4196,other,SP,other,SP,delivered,2017-02-24 19:09:06,2017-02-24 19:15:15,2017-03-06 17:48:37,2017-03-13 15:03:17,2017-03-17,other,credit_card,other,sao paulo,SP,other,-23.186620255640698,-46.84568192451951,1.0,14.9,10.96,1.0,1.0,25.86,45.0,636.0,2.0,100.0,20.0,20.0,20.0,3.0,16.0
4197,other,other,other,other,delivered,2017-11-03 11:43:16,2017-11-03 11:55:49,2017-11-06 22:42:06,2017-11-13 18:38:51,2017-11-30,other,credit_card,other,other,other,other,-3.784731454065438,-38.57921430030584,1.0,246.62,20.27,1.0,5.0,266.89,50.0,1246.0,1.0,900.0,23.0,7.0,16.0,16.0,10.0
4198,other,SP,other,SP,delivered,2018-01-19 00:21:43,2018-01-20 09:08:37,2018-01-23 14:19:36,2018-01-31 00:23:01,2018-02-09,other,boleto,esporte_lazer,other,SP,sports_leisure,-23.95152482258528,-46.32971672161791,3.0,81.0,15.54,1.0,1.0,300.15,44.0,1186.0,1.0,683.0,20.0,19.0,19.0,8.0,12.0
4199,other,other,other,other,delivered,2018-07-07 12:43:51,2018-07-07 15:55:16,2018-07-18 13:59:00,2018-07-25 18:10:56,2018-08-06,other,credit_card,other,other,SP,other,-20.311439778831783,-40.29054725430685,1.0,79.9,18.66,1.0,2.0,98.56,53.0,919.0,7.0,800.0,16.0,29.0,16.0,11.0,18.0
4200,other,RS,other,RS,delivered,2018-05-17 16:38:18,2018-05-18 02:36:31,2018-05-18 14:27:00,2018-06-05 19:21:45,2018-06-13,other,credit_card,other,sao paulo,SP,other,-29.45473665599832,-51.29714064349289,1.0,68.0,18.36,1.0,1.0,2.11,45.0,151.0,2.0,233.0,20.0,11.0,15.0,7.0,19.0
4201,other,MG,other,MG,delivered,2017-12-04 07:40:01,2017-12-04 07:54:41,2017-12-05 23:26:57,2017-12-11 18:37:02,2018-01-04,other,credit_card,informatica_acessorios,other,SP,computers_accessories,-16.373535061221283,-46.90925587234754,1.0,30.21,17.6,1.0,3.0,47.81,56.0,617.0,1.0,1583.0,18.0,15.0,12.0,23.0,7.0
4202,other,MG,other,MG,delivered,2018-06-26 19:37:07,2018-06-26 19:50:12,2018-06-28 13:24:00,2018-07-03 21:05:13,2018-07-25,other,credit_card,other,other,SP,other,-19.56840428873945,-44.05766624436518,1.0,35.0,19.44,1.0,2.0,54.44,60.0,416.0,2.0,950.0,43.0,17.0,24.0,21.0,7.0
4203,other,other,other,other,delivered,2017-01-29 19:59:20,2017-01-31 04:38:44,2017-01-31 09:38:21,2017-02-13 05:58:56,2017-03-16,other,boleto,other,other,RJ,other,-26.92157484210617,-48.65122362830494,4.0,23.9,3.6,1.0,1.0,137.5,34.0,515.0,1.0,200.0,20.0,15.0,15.0,30.0,14.0
4204,other,other,other,other,delivered,2018-05-21 20:24:35,2018-05-21 22:33:47,2018-05-22 14:17:00,2018-06-06 19:38:44,2018-06-11,other,credit_card,other,ibitinga,SP,other,-16.672463841927186,-49.23994015511384,1.0,86.9,13.68,1.0,3.0,100.58,56.0,176.0,1.0,1825.0,53.0,10.0,40.0,4.0,15.0
4205,other,MG,other,MG,delivered,2017-09-29 20:48:53,2017-09-29 21:04:28,2017-10-03 15:34:19,2017-10-09 22:03:19,2017-10-25,other,voucher,cama_mesa_banho,ibitinga,SP,bed_bath_table,-19.8327844724492,-44.150353428736665,1.0,55.6,16.15,2.0,1.0,49.1,51.0,290.0,1.0,8550.0,40.0,32.0,40.0,15.0,10.0
4206,other,RJ,other,RJ,delivered,2018-08-18 12:20:25,2018-08-18 12:35:06,2018-08-20 14:59:00,2018-08-23 00:03:23,2018-08-27,other,credit_card,cama_mesa_banho,other,RJ,bed_bath_table,-21.649573647578933,-41.74210978011899,1.0,59.9,14.58,1.0,3.0,74.48,50.0,395.0,1.0,690.0,25.0,11.0,22.0,3.0,4.0
4207,other,other,other,other,delivered,2017-07-17 10:37:33,2017-07-17 10:50:21,2017-07-21 14:53:03,2017-07-31 16:53:36,2017-08-10,other,credit_card,other,sao paulo,SP,other,-15.837020851274998,-47.96942763879427,1.0,17.99,14.1,1.0,3.0,32.09,52.0,434.0,1.0,50.0,19.0,4.0,20.0,9.0,14.0
4208,other,MG,other,MG,delivered,2017-07-14 10:40:15,2017-07-14 10:50:22,2017-07-17 17:38:11,2017-07-24 19:51:23,2017-08-07,other,voucher,informatica_acessorios,other,SP,computers_accessories,-20.648864285750506,-43.78907355238336,1.0,39.95,15.1,2.0,1.0,30.0,34.0,1006.0,2.0,175.0,17.0,9.0,15.0,13.0,10.0
4209,other,other,other,other,delivered,2018-03-27 10:04:30,2018-03-27 10:15:25,2018-03-29 18:18:35,2018-04-17 20:41:47,2018-04-16,other,credit_card,other,other,SP,other,-20.27142051462975,-40.29981345394471,1.0,43.9,15.23,1.0,2.0,59.13,59.0,395.0,1.0,250.0,20.0,20.0,20.0,-2.0,21.0
4210,other,SP,other,SP,delivered,2018-05-22 22:17:10,2018-05-22 22:38:01,2018-05-25 14:06:00,2018-06-08 19:12:43,2018-06-12,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table,-23.494149634902737,-46.85080338355679,1.0,49.9,13.71,1.0,1.0,63.61,43.0,184.0,1.0,600.0,40.0,4.0,30.0,3.0,16.0
4211,sao paulo,SP,sao paulo,SP,delivered,2018-03-13 09:22:29,2018-03-13 09:30:34,2018-03-15 03:32:16,2018-03-24 18:05:10,2018-04-06,other,credit_card,moveis_decoracao,other,PR,furniture_decor,-23.56812037691152,-46.63020850943506,1.0,129.8,23.45,1.0,3.0,153.25,55.0,1130.0,1.0,3450.0,43.0,18.0,22.0,12.0,11.0
4212,other,SP,other,SP,delivered,2017-11-10 19:21:38,2017-11-10 19:35:25,2017-11-16 20:24:24,2017-11-23 18:41:37,2017-12-04,other,voucher,informatica_acessorios,other,SP,computers_accessories,-21.761125708776746,-52.11203973509557,1.0,33.85,11.85,6.0,1.0,2.43,39.0,716.0,1.0,163.0,17.0,13.0,12.0,10.0,12.0
4213,other,other,other,other,delivered,2017-05-31 21:19:45,2017-05-31 21:30:27,2017-06-06 12:37:19,2017-06-16 17:39:54,2017-07-03,other,credit_card,informatica_acessorios,other,SP,computers_accessories,-12.991967528449406,-38.4517617109469,3.0,176.9,14.07,1.0,10.0,585.12,51.0,421.0,1.0,760.0,33.0,13.0,14.0,16.0,15.0
4214,other,SP,other,SP,delivered,2017-12-22 14:12:35,2017-12-22 14:31:44,2017-12-26 18:48:03,2018-01-04 17:09:04,2018-01-19,other,credit_card,beleza_saude,other,SP,health_beauty,-21.851276542886325,-47.47662649239808,1.0,84.99,12.93,1.0,5.0,97.92,49.0,1495.0,3.0,600.0,33.0,19.0,13.0,14.0,13.0
4215,other,SP,other,SP,delivered,2018-06-14 01:08:35,2018-06-14 01:37:03,2018-06-14 14:48:00,2018-06-15 19:49:44,2018-06-28,other,credit_card,other,sao paulo,SP,other,-23.65727842815229,-46.41956190221493,1.0,21.99,7.41,1.0,2.0,29.4,60.0,540.0,6.0,300.0,17.0,4.0,11.0,12.0,1.0
4216,other,other,other,other,delivered,2018-07-26 08:25:42,2018-07-26 08:35:18,2018-07-30 14:08:00,2018-08-10 16:16:31,2018-08-17,other,credit_card,other,other,SP,other,-3.7930026239209225,-38.50147056440249,1.0,108.9,19.67,1.0,1.0,128.57,47.0,732.0,2.0,140.0,18.0,16.0,16.0,6.0,15.0
4217,other,SP,other,SP,delivered,2017-05-31 20:59:25,2017-06-01 04:02:56,2017-06-01 14:42:24,2017-06-07 14:22:33,2017-06-23,other,boleto,other,other,MG,other,-22.729828085492464,-47.6427059018698,1.0,16.99,15.1,1.0,1.0,32.09,45.0,176.0,2.0,200.0,19.0,9.0,12.0,15.0,6.0
4218,curitiba,PR,curitiba,PR,delivered,2018-02-07 15:22:06,2018-02-07 15:35:25,2018-02-08 23:46:28,2018-02-16 21:12:51,2018-03-08,other,credit_card,other,other,SC,other,-25.4450004978008,-49.28774097623276,1.0,35.9,17.6,1.0,4.0,53.5,53.0,399.0,1.0,500.0,16.0,2.0,11.0,19.0,9.0
4219,sao paulo,SP,sao paulo,SP,delivered,2017-05-29 14:06:33,2017-05-29 14:25:14,2017-05-30 09:25:02,2017-06-01 15:34:09,2017-06-09,other,voucher,other,other,SP,other,-23.62906633443941,-46.74302960768081,1.0,723.74,17.02,9.0,1.0,50.0,60.0,2396.0,2.0,3600.0,36.0,10.0,23.0,7.0,3.0
4220,other,MG,other,MG,delivered,2018-02-06 02:46:48,2018-02-06 03:09:43,2018-02-14 19:41:32,2018-02-27 14:58:44,2018-03-16,other,credit_card,esporte_lazer,other,PR,sports_leisure,-19.442678289805126,-44.247147471524784,1.0,159.99,23.99,1.0,2.0,183.98,39.0,369.0,2.0,2700.0,20.0,15.0,15.0,16.0,21.0
4221,other,other,other,other,delivered,2017-11-02 17:25:13,2017-11-02 17:35:35,2017-11-07 15:54:58,2017-11-28 17:41:41,2017-11-29,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table,-28.694900193997107,-49.37198403562716,2.0,23.5,7.55,1.0,5.0,62.1,50.0,176.0,1.0,300.0,45.0,15.0,35.0,0.0,26.0
4222,other,SP,other,SP,delivered,2017-08-27 10:26:05,2017-08-29 04:26:02,2017-09-04 19:39:13,2017-09-05 22:39:45,2017-09-11,other,boleto,other,sao paulo,SP,other,-23.92488411871166,-46.41726884564561,1.0,10.99,7.78,1.0,1.0,18.77,54.0,1763.0,1.0,400.0,30.0,16.0,20.0,5.0,9.0
4223,curitiba,PR,curitiba,PR,delivered,2018-04-05 11:36:41,2018-04-06 03:10:16,2018-04-10 00:35:40,2018-04-10 16:58:44,2018-04-17,other,boleto,beleza_saude,curitiba,PR,health_beauty,-25.441597204830043,-49.276417285042406,1.0,56.89,9.26,1.0,1.0,132.3,41.0,1178.0,1.0,434.0,20.0,16.0,18.0,6.0,5.0
4224,other,SP,other,SP,delivered,2018-04-30 22:10:35,2018-05-01 03:32:37,2018-05-03 14:47:00,2018-05-09 21:12:59,2018-05-24,other,credit_card,other,sao jose do rio preto,SP,other,-23.53531833420345,-46.76131673240765,1.0,53.9,10.13,1.0,1.0,64.03,59.0,341.0,2.0,1750.0,37.0,22.0,40.0,14.0,8.0
4225,other,SP,other,SP,delivered,2018-05-17 20:07:30,2018-05-18 01:57:24,2018-05-22 14:55:00,2018-05-25 19:36:35,2018-05-28,other,credit_card,moveis_decoracao,sao paulo,SP,furniture_decor,-23.652333764643068,-46.54724274271453,2.0,39.9,8.88,1.0,1.0,97.56,31.0,471.0,1.0,1200.0,20.0,20.0,20.0,2.0,7.0
4226,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2017-10-30 21:22:26,2017-10-30 22:31:40,2017-11-03 16:04:04,2017-11-13 20:54:42,2017-11-14,other,credit_card,other,sao jose do rio preto,SP,other,-22.891667798512376,-43.60401918132173,1.0,59.9,17.67,1.0,1.0,77.57,59.0,341.0,2.0,1750.0,37.0,22.0,40.0,0.0,13.0
4227,other,other,other,other,delivered,2017-10-16 15:08:15,2017-10-16 15:27:50,2017-10-19 19:14:44,2017-10-27 17:49:49,2017-11-03,other,voucher,other,sao paulo,SP,other,-15.801876000000004,-47.92465574999999,1.0,18.99,14.1,3.0,1.0,2.99,50.0,800.0,1.0,50.0,18.0,6.0,11.0,6.0,11.0
4228,other,other,other,other,delivered,2017-07-22 19:06:31,2017-07-22 19:15:09,2017-07-26 18:46:35,2017-08-17 13:42:42,2017-08-21,other,credit_card,informatica_acessorios,belo horizonte,MG,computers_accessories,-27.451584449362244,-48.408180464337214,1.0,31.9,15.79,1.0,2.0,47.69,34.0,1078.0,2.0,200.0,41.0,2.0,29.0,3.0,25.0
4229,other,SP,other,SP,delivered,2017-02-07 12:47:52,2017-02-07 13:05:51,2017-02-08 16:16:44,2017-02-17 17:42:03,2017-03-02,other,credit_card,esporte_lazer,other,SP,sports_leisure,-22.93394034080705,-47.0590556692833,1.0,44.99,10.96,1.0,1.0,55.95,57.0,3677.0,5.0,300.0,20.0,10.0,15.0,12.0,10.0
4230,other,SP,other,SP,delivered,2017-09-10 17:57:28,2017-09-10 20:33:36,2017-09-11 21:23:06,2017-09-18 22:53:53,2017-10-04,other,credit_card,other,other,MG,other,-23.060533908222222,-46.37110853715705,1.0,43.9,16.11,1.0,1.0,10.01,38.0,242.0,1.0,700.0,45.0,10.0,31.0,15.0,8.0
4231,other,SP,other,SP,delivered,2017-03-05 12:05:39,2017-03-05 13:05:29,2017-03-06 15:55:18,2017-03-14 17:24:37,2017-03-27,other,credit_card,other,other,MG,other,-22.999378499999995,-46.8260325,1.0,79.9,14.73,1.0,2.0,94.63,39.0,582.0,6.0,150.0,16.0,9.0,11.0,12.0,9.0
4232,other,PR,other,PR,delivered,2018-05-14 13:46:07,2018-05-14 14:10:05,2018-05-14 15:53:00,2018-05-21 12:58:40,2018-06-08,other,credit_card,other,sao jose do rio preto,SP,other,-24.96245689350411,-53.40092498563555,2.0,383.16,25.26,1.0,8.0,816.84,45.0,899.0,1.0,1680.0,29.0,24.0,35.0,17.0,6.0
4233,other,RJ,other,RJ,delivered,2018-08-03 09:36:02,2018-08-03 09:50:13,2018-08-06 06:59:00,2018-08-16 18:28:32,2018-09-10,other,credit_card,esporte_lazer,other,SC,sports_leisure,-21.204009210683864,-41.90817997439043,1.0,329.0,25.45,1.0,2.0,354.45,35.0,1177.0,8.0,2850.0,35.0,17.0,48.0,24.0,13.0
4234,other,other,other,other,delivered,2017-10-18 09:31:35,2017-10-18 09:49:22,2017-10-23 15:12:37,2017-11-01 21:27:40,2017-11-13,other,credit_card,other,other,other,other,-9.172354499999996,-40.97650725000001,1.0,629.0,36.85,1.0,10.0,665.85,50.0,1492.0,5.0,6000.0,54.0,31.0,31.0,11.0,14.0
4235,other,RS,other,RS,delivered,2017-10-18 20:55:18,2017-10-20 02:45:42,2017-10-20 19:36:41,2017-10-27 18:17:51,2017-11-10,other,boleto,other,other,PR,other,-29.949936728650503,-51.61020182613337,1.0,99.9,16.95,1.0,1.0,116.85,52.0,1292.0,7.0,1900.0,17.0,13.0,31.0,13.0,8.0
4236,other,SP,other,SP,delivered,2018-08-06 17:40:47,2018-08-06 18:44:39,2018-08-10 14:16:00,2018-08-13 11:52:37,2018-08-14,other,debit_card,other,sao paulo,SP,other,-23.43428833443941,-46.41728115015292,1.0,19.9,7.4,1.0,1.0,27.3,57.0,1311.0,2.0,50.0,18.0,6.0,11.0,0.0,6.0
4237,other,MG,other,MG,delivered,2018-02-24 21:34:29,2018-02-24 22:20:20,2018-02-27 04:17:44,2018-03-21 21:07:25,2018-03-22,other,credit_card,other,other,SP,other,-20.734766061718634,-42.86116951271919,1.0,58.9,25.25,1.0,1.0,84.15,41.0,799.0,1.0,7000.0,26.0,47.0,27.0,0.0,24.0
4238,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2017-06-25 07:38:32,2017-06-25 07:50:12,2017-06-26 16:32:45,2017-07-06 13:59:24,2017-07-27,other,credit_card,informatica_acessorios,other,PR,computers_accessories,-22.97614713656292,-43.228727104766605,1.0,92.0,17.08,1.0,4.0,109.08,60.0,501.0,1.0,240.0,20.0,16.0,15.0,20.0,11.0
4239,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2018-02-20 21:56:30,2018-02-20 22:08:07,2018-02-27 02:57:52,2018-03-23 18:48:39,2018-03-15,other,credit_card,other,other,PR,other,-22.89085524839868,-43.270997976282445,1.0,35.0,17.92,1.0,1.0,52.92,26.0,422.0,1.0,500.0,50.0,20.0,50.0,-9.0,30.0
4240,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2018-06-16 19:46:56,2018-06-16 20:18:50,2018-06-18 13:20:00,2018-06-26 01:28:35,2018-07-31,other,debit_card,esporte_lazer,other,PR,sports_leisure,-23.00052945657561,-43.34567416763807,1.0,349.0,24.37,1.0,1.0,373.37,31.0,1479.0,3.0,150.0,23.0,7.0,12.0,34.0,9.0
4241,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2018-05-03 22:59:50,2018-05-03 23:10:47,2018-05-04 13:06:00,2018-05-10 22:32:19,2018-06-12,other,credit_card,other,other,SP,other,-22.923324104362592,-43.23800569484673,1.0,79.99,18.44,1.0,1.0,98.43,48.0,219.0,3.0,550.0,16.0,5.0,20.0,32.0,6.0
4242,curitiba,PR,curitiba,PR,delivered,2017-11-24 17:38:56,2017-11-24 21:12:42,2017-11-27 16:16:53,2017-12-08 18:14:03,2017-12-21,other,credit_card,other,other,SP,other,-25.3906280044434,-49.23864873258696,2.0,34.9,16.11,1.0,10.0,102.02,40.0,525.0,3.0,500.0,38.0,12.0,38.0,12.0,14.0
4243,sao paulo,SP,other,SP,delivered,2018-04-11 15:09:43,2018-04-11 15:29:50,2018-04-13 02:11:50,2018-04-13 18:28:36,2018-04-25,other,credit_card,cama_mesa_banho,sao paulo,SP,bed_bath_table,-23.624379660280475,-46.72908543796528,1.0,164.9,11.78,1.0,1.0,353.36,45.0,257.0,1.0,5326.0,71.0,16.0,50.0,11.0,2.0
